"Second floor, no lift",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Collect a fire surround from G63 9QD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Main door,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Main door to main door,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Maybe two,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
I’m not too sure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Was told it was heavy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
One sideboard that doesn’t fit in our car,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Fridge freezer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Thats it,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Grownd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Yh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
A two seater sofa and three seater sofa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
First floor no lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground floor no flay Lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Can't you tell me via the chat?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
chair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
no from house,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
ground floor as is a house,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2 seater and 3 seater sofas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
sw1w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
sw2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
table chair sofa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
first floor no lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"Dining room table, 6 chairs and a coffee table.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Main door house no lift. Street level.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,,,,,
No lift ground floor not a flat a house.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"Gaming chair, double bed, 43 inch TV, medium box",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
First floor no lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Yes two other people,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Specific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Specific Time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Okay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1 item wood framed fire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Will get back to you with number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
My door number is 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Hello,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
That's great pick up at 11 thank you,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Hello Rod waiting on van,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Job ID 15861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
JOB ID 15861 waiting on van,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
just one sideboard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
both ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
I need to contact the person I'm getting it from and see when suits them,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
A tv on stand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Please give me your number and I will tell him to phone with details,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Three sofa to drop off. 2 to be deliver 5 minutes walk from postal address a And the other to the na N Named postal address,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2 two seater and 1 three seater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Depart address ground. 1st delivery address ground and second first floor no lift.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
No lifts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Thanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
I need to take a mattress to storage unit and bring another back,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
"One tall storage locker, one chest of drawers and one book shelf",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
44252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
No there's one flight of stairs at Wv6 0ps and its a ground floor property at wv1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
3 seater sofa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground to ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"2 seater sofa, crner sofa, 2 king size beds. 4 chests of drawers, 5 large crates with household goods (crockery cutlery etc.) an egg chair and garden furniture",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,
main door house with aprox 13 steps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
main door house no steps but beds /drawers to be taken upstairs inside house,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
the specific price please. thank you for the quote I will get back to you,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
not at the moment as I need to confirm the actual removal date. I will revert soonest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Table tennis table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2 x 2 seater sofa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Its a house and will be on the first floor no lift needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
First floor no lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
I'll stay in the chat :),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Flexible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
I will have a think about it i need to check with my mother as its her house its going to I need 10 or so mins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1. One Wardrobe (H - 5.8ft & W - 2.5ft ) 2. One double bed with mattress 3. Foldable dining table with 4 chairs 4. 4 trolley bags,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
yes lift access at both locations - to be picked from 6th floor to be dropped off on 3rd floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3rd floor yes has lift access,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
can you share it over email ?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"i am okay with both, but i think the quote is too high for me",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"No worries, thanks for your time",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Double bed and mattress,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Its a four in a block quote set of out door steps and one set inside,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
NO lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Two seater and three seater sofa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
No front door,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,
Main door no steps either,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Location has stairs leading up to house main door 2 probly,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
Ok great I will get back to u when I arrange defo time n that with my mum thanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"my son is moving all his possessions from Leicester to Brighton. These consist of approximately 20 cardboard boxes , a range of bags , a mattress, and other bits and pieces",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
is it possible to speak on the phone ?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
One cross trainer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
First floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
First floor no lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"Specific time would be better, but the price may be a bit steep for me. Can I get back to you on that?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2two setters and one chair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
They are coming out of a house and going to a flat one flight up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Yed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"I'm moving home, so there will be a large number of boxes (mostly books) and a few pieces of furniture (some shelves, 1 table, 1 chest of drawers, 1 chair)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,
no lifts on both addresses. From 2nd floor to 3rd floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"I'll wait here for the quote, thank you",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Specific time is good. How long will you be available? all day ?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"I'll be packing all the content of my flat, which contains a lot of books. Hard for me to estimate the exact number.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"For this price, will you be available all day to make the transfer(s) ? Is it based on time, or would you help until all the boxes and furniture are moved ?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
for how long ?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"What if two transfers are needed ? Sorry for all my questions, I'm trying to make sure I understand how this works.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"Okay, thanks.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"You say the price depends on the number of items, it means you'll adjust the quote on the day depending on the number of boxes ?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
can you give me a price range then ? I'm not sure how to send a list of items when the boxes have varying sizes and weights.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"Okay, what would be the estimate for 50 boxes, 2 tables, 2 chairs, 3 shelving units, 1 chest of drawers ?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Dismantled double bed and mattress,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Main door,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Side door main,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"5 wardrobes, a fridge and an antique enfilade",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
I would need two people to help move,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
I forgot to add on another tall cupboard as well 4th floor and yes there is a lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1st floor and there is a lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Flexible is fine thank you,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
i cant use computer need you to phone me,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
7539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"2 small bed side tables, a tv, folded travail cot & 6/8 black bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
The garden but we can do that,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,
The ground floorAnd no lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Can you not tell me on here?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"Would like 3 and 2 seater sofa, armchair and footstool picked up from bt8 8ew and delivered to bt71fx, but the 2 seater sofa has to go to my fathers which is 5 mins further away in bt7 1du, could you tell me hiw much that would be in total, thanks",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground floor of house,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
All ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Yes thanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"No thanks, that's great",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Clicked on link to fill in details but it only shows 1 delivery postcode but I stated there were 2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Do you do very small loads?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2 rolled carpets and a couple of boxes.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground floor in Edinburgh to ground floor in London. Nothing heavy anyway.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Not what I am looking for.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
This is much more than we anticipated. Thank you.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1 x king size mattress,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1st floor no lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1st floor no lift again,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
I'll get back to you on it if you dont mind thanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Under counter freezer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
44348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1 chest freezer 55cm X 55 cm X 85cm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"I'm not sure, but I can have the item waiting on the street for pickup myself",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
5th floor and yes there is a lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Specific time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"Ok, thank you for your help",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Hi i just want to move doubpe wardrobe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Grounf to first,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Price Frst floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Two seater sofa and double bed it’s pick up L9 to L46x sorry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
44211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
First floor bedroom stairs no lift terraced house,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
"one double bed, one double mattress, one single mattress, two large boxes, three suitcases office desk, office chair",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
ground,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
ground,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"multiple boxes, bags, a desk, a chair",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
ground floor and second floor no lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
specific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"1 wardrobe, 1 desk, 1 shelving unit and 1 cube storage unit",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
Second floor of house,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
No lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Second floor of house,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ok thanks. I’ll get back to you when I have a date. I’d prefer a specific time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
One display cabinet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Its flexible. I want to check the seller availability,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Actually i am waitin to reply me with the details Around how much it willl cost me ???,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Top my place.. No. I want to deliver it to the building front door and then i will take it up to my flat.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,
Dont know yet i just send to the seller and waiting for the reply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
How much the price will be if it will be picked up from a house,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
I need for what??? To put display cabinet inside a van???,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
And to take it out when deliver it??? Come on man,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
8 large boxes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
44198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Hello rob we need to move some items from one address to another can you help please my name is john,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
From b45 9jl to b11 2ph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
A sofa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
I’m flexible but I’d need to check with eBay selletr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
It’s on the ground floor in a house,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
BT71PT for delivery I don’t have the pick up but i can ask,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
It’s in nothingham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Flexible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
They are working from home,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,
Cheers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Is the price the same?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Specific then i suppose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Not yet!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
I need a price no?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
I haven’t bought it yet- i need to first see how much it costs to move it!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ok let me think about it- i am trying to get a few quotes thanjs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
It is two pieces of furniture 109cm x119cm x34 and 112cm x94cm x22cm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
I bought it from eBay they are in need of restoration side board with a mirror top,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Collection is from a house the delivery address is a flat on 8th floor with a lift,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Can I have a number to come back to you as it’s for my disabled dad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1 office chair 4 suitcases 8 large bags of clothes a large mirror possible add a couple more bags,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
7th floor there is s lift we can bring them down to the ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground floor to a house No lift needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"Double bed and mattress, Chester drawers, a few bags and boxes, tv and tv stand",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Just to the ground floor as-well as I can take everything upstairs myself,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
"Three door wardrobe partially dismantled, large chest of drawers, small sideboard, large free standing mirror, microvave",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"Normal house, first floor bedroom, no lift",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"First floor bedroom, no lift",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Sorry that's twice as much as another quote I've had so I wobt be proceeding. Thanks anyway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Just a Christmas tree to the recycling center for disposal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"Ground floor, pickup from outside the house actually",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Okay no worries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
House,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Round table and 4 chairs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Table tennis table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Flexible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Yes please,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3 seater settee and chair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"House, ground floor, no lift",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"Ground floor flat, no lift",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"boxes and suitcases, no furniture",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
ground floor main door entrance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"second floor, no lift",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
specific time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
yes please,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"that’s everything, thank you!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Dining table and chairs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Terraced house ground floor to a terraced house,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1 fridge freezer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground to ground,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Is ground flour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2 bed side cabinets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Don’t have that information. On market place,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Kitchen display cabinet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground level house to ground level bungalow,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,
Ground floor bungalow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"I would probably go for specific time on pic up as have to do this with vendor, can be more flexible with drop of time to myself.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Thank you for info. Hope I can get the right bid now and then will book you. Regards pauline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Brilliant thank you for this info.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1 fridge freezer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
i would ideally like to be picked up at eh66ds and make a round trip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
im not sure but 3rd florr to third floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
no lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"Just boxes and luggage, no furniture apart from a large wooden trunk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"I'm on the ground floor, lift won't be necessary",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"Second floor, no lift",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Yes please,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"No thank you, that sounds good. Thanks a lot!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3 seater and 2 seater sofa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
No it’s coming out of a cottage going into a elevated ground floor flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"Small sideboard, TV unit, coffee table. Chest of drawers, 4 boxes. We also have a unit to collect from g53 7HU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground floor (garage),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,
Ground floor flat. There are 6 steps to the door,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Specific please,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
What is the quote please?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Sorry just saw the price there. Can you include an additional pick up for one item from g53 7HU. This is a ground floor too thanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Specific time please. The second pick up is ground floor house. Thanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Thanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
